2020-03-31 04:00:59.086 GMT [5592] ���������:  ������� �� ���� ���������: 2020-03-30 13:07:56 GMT
		rd.value,
		t.value think
	FROM 
		public.test_results r 
		join public.interpretation_group_test_result_data rd on r.id = rd.test_result_id 
		join public.test_result_thinks t on rd.think_id = t.id
		join public.interpretation_groups ig on ig.id = rd.interpretation_group_id
		
2020-03-31 07:08:54.512 GMT [10656] ОШИБКА:  ошибка синтаксиса (примерное положение: "rd") (символ 127)
2020-03-31 07:08:54.512 GMT [10656] ОПЕРАТОР:  SELECT 
		r.id result_id,
		r.user_id user_id,
		r.test_id test_id,
		rd.interpretation_group_id,
		ig.value interpretation_group
		rd.think_id,
		rd.value,
		t.value think
	FROM 
		public.test_results r 
		join public.interpretation_group_test_result_data rd on r.id = rd.test_result_id 
		join public.test_result_thinks t on rd.think_id = t.id
		join public.interpretation_groups ig on ig.id = rd.interpretation_group_id
		
2020-03-31 07:09:14.645 GMT [10656] ОШИБКА:  ошибка синтаксиса (примерное положение: "FROM") (символ 179)
2020-03-31 07:09:14.645 GMT [10656] ОПЕРАТОР:  SELECT 
		r.date,
		r.id result_id,
		r.user_id user_id,
		r.test_id test_id,
		rd.interpretation_group_id,
		ig.value interpretation_group,
		rd.think_id,
		rd.value,
		t.value think,
		
	FROM 
		public.test_results r 
		join public.interpretation_group_test_result_data rd on r.id = rd.test_result_id 
		join public.test_result_thinks t on rd.think_id = t.id
		join public.interpretation_groups ig on ig.id = rd.interpretation_group_id
		
2020-03-31 07:11:13.589 GMT [8060] СООБЩЕНИЕ:  не удалось получить данные от клиента: An existing connection was forcibly closed by the remote host.
	
2020-03-31 07:20:28.338 GMT [10584] СООБЩЕНИЕ:  не удалось получить данные от клиента: An existing connection was forcibly closed by the remote host.
	
2020-03-31 07:20:28.339 GMT [10584] СООБЩЕНИЕ:  неожиданный обрыв соединения с клиентом при открытой транзакции
2020-03-31 07:20:28.339 GMT [5840] СООБЩЕНИЕ:  не удалось получить данные от клиента: An existing connection was forcibly closed by the remote host.
	
2020-03-31 07:30:31.991 GMT [1496] СООБЩЕНИЕ:  не удалось получить данные от клиента: An existing connection was forcibly closed by the remote host.
	
2020-03-31 07:30:41.579 GMT [14400] СООБЩЕНИЕ:  не удалось получить данные от клиента: An existing connection was forcibly closed by the remote host.
	
2020-03-31 07:30:41.579 GMT [14400] СООБЩЕНИЕ:  неожиданный обрыв соединения с клиентом при открытой транзакции
2020-03-31 07:31:07.125 GMT [11940] СООБЩЕНИЕ:  не удалось получить данные от клиента: An existing connection was forcibly closed by the remote host.
	
2020-03-31 07:31:07.125 GMT [11940] СООБЩЕНИЕ:  неожиданный обрыв соединения с клиентом при открытой транзакции
2020-03-31 07:33:04.152 GMT [5380] СООБЩЕНИЕ:  не удалось получить данные от клиента: An existing connection was forcibly closed by the remote host.
	
2020-03-31 07:34:23.492 GMT [7252] СООБЩЕНИЕ:  не удалось получить данные от клиента: An existing connection was forcibly closed by the remote host.
	
2020-03-31 07:37:12.030 GMT [7536] СООБЩЕНИЕ:  не удалось получить данные от клиента: An existing connection was forcibly closed by the remote host.
	
2020-03-31 07:38:34.632 GMT [2796] СООБЩЕНИЕ:  не удалось получить данные от клиента: An existing connection was forcibly closed by the remote host.
	
2020-03-31 07:39:04.008 GMT [6228] СООБЩЕНИЕ:  не удалось получить данные от клиента: An existing connection was forcibly closed by the remote host.
	
2020-03-31 07:39:04.008 GMT [9056] СООБЩЕНИЕ:  не удалось получить данные от клиента: An existing connection was forcibly closed by the remote host.
	
2020-03-31 07:39:04.008 GMT [13848] СООБЩЕНИЕ:  не удалось получить данные от клиента: An existing connection was forcibly closed by the remote host.
	
2020-03-31 07:39:04.009 GMT [9056] СООБЩЕНИЕ:  неожиданный обрыв соединения с клиентом при открытой транзакции
2020-03-31 07:39:04.009 GMT [6228] СООБЩЕНИЕ:  неожиданный обрыв соединения с клиентом при открытой транзакции
2020-03-31 07:39:04.009 GMT [13848] СООБЩЕНИЕ:  неожиданный обрыв соединения с клиентом при открытой транзакции
2020-03-31 07:40:09.816 GMT [8668] СООБЩЕНИЕ:  не удалось получить данные от клиента: An existing connection was forcibly closed by the remote host.
	
2020-03-31 07:40:13.634 GMT [11724] СООБЩЕНИЕ:  не удалось получить данные от клиента: An existing connection was forcibly closed by the remote host.
	
2020-03-31 07:40:26.773 GMT [9340] СООБЩЕНИЕ:  не удалось получить данные от клиента: An existing connection was forcibly closed by the remote host.
	
2020-03-31 07:41:08.864 GMT [4848] СООБЩЕНИЕ:  не удалось получить данные от клиента: An existing connection was forcibly closed by the remote host.
	
2020-03-31 07:44:19.770 GMT [7392] СООБЩЕНИЕ:  не удалось получить данные от клиента: An existing connection was forcibly closed by the remote host.
	
2020-03-31 07:50:20.797 GMT [9072] СООБЩЕНИЕ:  не удалось получить данные от клиента: An existing connection was forcibly closed by the remote host.
	
2020-03-31 07:50:27.678 GMT [12840] СООБЩЕНИЕ:  не удалось получить данные от клиента: An existing connection was forcibly closed by the remote host.
	
2020-03-31 08:02:45.222 GMT [10596] ОШИБКА:  ошибка синтаксиса (примерное положение: "outer") (символ 172)
2020-03-31 08:02:45.222 GMT [10596] ОПЕРАТОР:  SELECT 
		*
	FROM 
		public.tests t 
		join public.tests_in_categories tc on tc.test_id = t.id
		join public.test_categories_for_users cfu on cfu.category_id = tc.category_id
		outer join public.test_results on test_results.test_id = t.id
2020-03-31 08:03:03.561 GMT [10596] ОШИБКА:  ошибка синтаксиса (примерное положение: "t") (символ 1)
2020-03-31 08:03:03.561 GMT [10596] ОПЕРАТОР:  t
2020-03-31 08:03:03.909 GMT [10596] ОШИБКА:  ошибка синтаксиса (примерное положение: "t") (символ 1)
2020-03-31 08:03:03.909 GMT [10596] ОПЕРАТОР:  t
2020-03-31 08:05:15.975 GMT [10596] ОШИБКА:  ошибка синтаксиса (примерное положение: "outerjoin") (символ 172)
2020-03-31 08:05:15.975 GMT [10596] ОПЕРАТОР:  SELECT 
		*
	FROM 
		public.tests t 
		join public.tests_in_categories tc on tc.test_id = t.id
		join public.test_categories_for_users cfu on cfu.category_id = tc.category_id
		outerjoin public.test_results on test_results.test_id = t.id
2020-03-31 08:05:17.393 GMT [10596] ОШИБКА:  ошибка синтаксиса (примерное положение: "outer") (символ 172)
2020-03-31 08:05:17.393 GMT [10596] ОПЕРАТОР:  SELECT 
		*
	FROM 
		public.tests t 
		join public.tests_in_categories tc on tc.test_id = t.id
		join public.test_categories_for_users cfu on cfu.category_id = tc.category_id
		outer join public.test_results on test_results.test_id = t.id
2020-03-31 08:06:35.592 GMT [10596] ОШИБКА:  ошибка синтаксиса (примерное положение: "outer") (символ 39)
2020-03-31 08:06:35.592 GMT [10596] ОПЕРАТОР:  SELECT 
		*
	FROM 
		public.test_results outer test_results.test_id = t.id
2020-03-31 08:06:57.558 GMT [10596] ОШИБКА:  ошибка синтаксиса (примерное положение: "test_results") (символ 70)
2020-03-31 08:06:57.558 GMT [10596] ОПЕРАТОР:  SELECT 
		*
	FROM 
		public.test_results left outer join public.tests t test_results.test_id = t.id
2020-03-31 08:06:58.050 GMT [10596] ОШИБКА:  ошибка синтаксиса (примерное положение: "test_results") (символ 70)
2020-03-31 08:06:58.050 GMT [10596] ОПЕРАТОР:  SELECT 
		*
	FROM 
		public.test_results left outer join public.tests t test_results.test_id = t.id
2020-03-31 08:06:58.211 GMT [10596] ОШИБКА:  ошибка синтаксиса (примерное положение: "test_results") (символ 70)
2020-03-31 08:06:58.211 GMT [10596] ОПЕРАТОР:  SELECT 
		*
	FROM 
		public.test_results left outer join public.tests t test_results.test_id = t.id
2020-03-31 08:06:58.391 GMT [10596] ОШИБКА:  ошибка синтаксиса (примерное положение: "test_results") (символ 70)
2020-03-31 08:06:58.391 GMT [10596] ОПЕРАТОР:  SELECT 
		*
	FROM 
		public.test_results left outer join public.tests t test_results.test_id = t.id
2020-03-31 08:07:45.140 GMT [10596] ОШИБКА:  ошибка синтаксиса (примерное положение: "left") (символ 1)
2020-03-31 08:07:45.140 GMT [10596] ОПЕРАТОР:  left
2020-03-31 08:07:45.336 GMT [10596] ОШИБКА:  ошибка синтаксиса (примерное положение: "left") (символ 1)
2020-03-31 08:07:45.336 GMT [10596] ОПЕРАТОР:  left
2020-03-31 08:07:45.522 GMT [10596] ОШИБКА:  ошибка синтаксиса (примерное положение: "left") (символ 1)
2020-03-31 08:07:45.522 GMT [10596] ОПЕРАТОР:  left
2020-03-31 08:07:46.869 GMT [10596] ОШИБКА:  ошибка синтаксиса (примерное положение: "left") (символ 1)
2020-03-31 08:07:46.869 GMT [10596] ОПЕРАТОР:  left
2020-03-31 08:07:47.293 GMT [10596] ОШИБКА:  ошибка синтаксиса (примерное положение: "left") (символ 1)
2020-03-31 08:07:47.293 GMT [10596] ОПЕРАТОР:  left
2020-03-31 08:07:47.488 GMT [10596] ОШИБКА:  ошибка синтаксиса (примерное положение: "left") (символ 1)
2020-03-31 08:07:47.488 GMT [10596] ОПЕРАТОР:  left
2020-03-31 08:07:47.689 GMT [10596] ОШИБКА:  ошибка синтаксиса (примерное положение: "left") (символ 1)
2020-03-31 08:07:47.689 GMT [10596] ОПЕРАТОР:  left
2020-03-31 08:08:46.808 GMT [10596] ОШИБКА:  ошибка синтаксиса (примерное положение: "GROUP") (символ 18)
2020-03-31 08:08:46.808 GMT [10596] ОПЕРАТОР:  SELECT
		*
	FROM 
		GROUP BY public.test_results tr
2020-03-31 08:08:47.361 GMT [10596] ОШИБКА:  ошибка синтаксиса (примерное положение: "GROUP") (символ 18)
2020-03-31 08:08:47.361 GMT [10596] ОПЕРАТОР:  SELECT
		*
	FROM 
		GROUP BY public.test_results tr
2020-03-31 08:09:12.355 GMT [10596] ОШИБКА:  столбец "tr.id" должен фигурировать в предложении GROUP BY или использоваться в агрегатной функции (символ 9)
2020-03-31 08:09:12.355 GMT [10596] ОПЕРАТОР:  SELECT
		*
	FROM 
		public.test_results tr
	GROUP BY
		tr.test_id
2020-03-31 08:09:13.153 GMT [10596] ОШИБКА:  столбец "tr.id" должен фигурировать в предложении GROUP BY или использоваться в агрегатной функции (символ 9)
2020-03-31 08:09:13.153 GMT [10596] ОПЕРАТОР:  SELECT
		*
	FROM 
		public.test_results tr
	GROUP BY
		tr.test_id
2020-03-31 08:10:35.152 GMT [10596] ОШИБКА:  ошибка синтаксиса (примерное положение: "GROUP") (символ 88)
2020-03-31 08:10:35.152 GMT [10596] ОПЕРАТОР:  SELECT
		test_id,
		user_id
	FROM 
		public.test_results tr join public.test_categories tc
	GROUP BY
		tr.test_id,
		tr.user_id
2020-03-31 08:11:07.922 GMT [10596] ОШИБКА:  неоднозначная ссылка на столбец "test_id" (символ 9)
2020-03-31 08:11:07.922 GMT [10596] ОПЕРАТОР:  SELECT
		test_id,
		user_id
	FROM 
		public.test_results tr join public.tests_in_categories tic on tic.test_id = tr.test_id
	GROUP BY
		tr.test_id,
		tr.user_id
2020-03-31 08:11:08.428 GMT [10596] ОШИБКА:  неоднозначная ссылка на столбец "test_id" (символ 9)
2020-03-31 08:11:08.428 GMT [10596] ОПЕРАТОР:  SELECT
		test_id,
		user_id
	FROM 
		public.test_results tr join public.tests_in_categories tic on tic.test_id = tr.test_id
	GROUP BY
		tr.test_id,
		tr.user_id
2020-03-31 08:11:08.728 GMT [10596] ОШИБКА:  неоднозначная ссылка на столбец "test_id" (символ 9)
2020-03-31 08:11:08.728 GMT [10596] ОПЕРАТОР:  SELECT
		test_id,
		user_id
	FROM 
		public.test_results tr join public.tests_in_categories tic on tic.test_id = tr.test_id
	GROUP BY
		tr.test_id,
		tr.user_id
2020-03-31 08:11:08.993 GMT [10596] ОШИБКА:  неоднозначная ссылка на столбец "test_id" (символ 9)
2020-03-31 08:11:08.993 GMT [10596] ОПЕРАТОР:  SELECT
		test_id,
		user_id
	FROM 
		public.test_results tr join public.tests_in_categories tic on tic.test_id = tr.test_id
	GROUP BY
		tr.test_id,
		tr.user_id
2020-03-31 08:11:09.410 GMT [10596] ОШИБКА:  неоднозначная ссылка на столбец "test_id" (символ 9)
2020-03-31 08:11:09.410 GMT [10596] ОПЕРАТОР:  SELECT
		test_id,
		user_id
	FROM 
		public.test_results tr join public.tests_in_categories tic on tic.test_id = tr.test_id
	GROUP BY
		tr.test_id,
		tr.user_id
2020-03-31 08:12:38.506 GMT [10596] ОШИБКА:  столбец "tic.*" должен фигурировать в предложении GROUP BY или использоваться в агрегатной функции (символ 35)
2020-03-31 08:12:38.506 GMT [10596] ОПЕРАТОР:  SELECT
		tr.test_id,
		tr.user_id,
		tic
	FROM 
		public.test_results tr join public.tests_in_categories tic on tic.test_id = tr.test_id
	GROUP BY
		tr.test_id,
		tr.user_id
2020-03-31 08:12:38.962 GMT [10596] ОШИБКА:  столбец "tic.*" должен фигурировать в предложении GROUP BY или использоваться в агрегатной функции (символ 35)
2020-03-31 08:12:38.962 GMT [10596] ОПЕРАТОР:  SELECT
		tr.test_id,
		tr.user_id,
		tic
	FROM 
		public.test_results tr join public.tests_in_categories tic on tic.test_id = tr.test_id
	GROUP BY
		tr.test_id,
		tr.user_id
2020-03-31 08:12:39.220 GMT [10596] ОШИБКА:  столбец "tic.*" должен фигурировать в предложении GROUP BY или использоваться в агрегатной функции (символ 35)
2020-03-31 08:12:39.220 GMT [10596] ОПЕРАТОР:  SELECT
		tr.test_id,
		tr.user_id,
		tic
	FROM 
		public.test_results tr join public.tests_in_categories tic on tic.test_id = tr.test_id
	GROUP BY
		tr.test_id,
		tr.user_id
2020-03-31 08:12:49.359 GMT [10596] ОШИБКА:  столбец "tic.id" должен фигурировать в предложении GROUP BY или использоваться в агрегатной функции (символ 35)
2020-03-31 08:12:49.359 GMT [10596] ОПЕРАТОР:  SELECT
		tr.test_id,
		tr.user_id,
		tic.*
	FROM 
		public.test_results tr join public.tests_in_categories tic on tic.test_id = tr.test_id
	GROUP BY
		tr.test_id,
		tr.user_id
2020-03-31 08:12:49.749 GMT [10596] ОШИБКА:  столбец "tic.id" должен фигурировать в предложении GROUP BY или использоваться в агрегатной функции (символ 35)
2020-03-31 08:12:49.749 GMT [10596] ОПЕРАТОР:  SELECT
		tr.test_id,
		tr.user_id,
		tic.*
	FROM 
		public.test_results tr join public.tests_in_categories tic on tic.test_id = tr.test_id
	GROUP BY
		tr.test_id,
		tr.user_id
2020-03-31 08:12:49.908 GMT [10596] ОШИБКА:  столбец "tic.id" должен фигурировать в предложении GROUP BY или использоваться в агрегатной функции (символ 35)
2020-03-31 08:12:49.908 GMT [10596] ОПЕРАТОР:  SELECT
		tr.test_id,
		tr.user_id,
		tic.*
	FROM 
		public.test_results tr join public.tests_in_categories tic on tic.test_id = tr.test_id
	GROUP BY
		tr.test_id,
		tr.user_id
2020-03-31 08:12:54.048 GMT [10596] ОШИБКА:  столбец "tic.id" должен фигурировать в предложении GROUP BY или использоваться в агрегатной функции (символ 35)
2020-03-31 08:12:54.048 GMT [10596] ОПЕРАТОР:  SELECT
		tr.test_id,
		tr.user_id,
		tic.id
	FROM 
		public.test_results tr join public.tests_in_categories tic on tic.test_id = tr.test_id
	GROUP BY
		tr.test_id,
		tr.user_id
2020-03-31 08:12:54.414 GMT [10596] ОШИБКА:  столбец "tic.id" должен фигурировать в предложении GROUP BY или использоваться в агрегатной функции (символ 35)
2020-03-31 08:12:54.414 GMT [10596] ОПЕРАТОР:  SELECT
		tr.test_id,
		tr.user_id,
		tic.id
	FROM 
		public.test_results tr join public.tests_in_categories tic on tic.test_id = tr.test_id
	GROUP BY
		tr.test_id,
		tr.user_id
2020-03-31 08:13:36.177 GMT [10596] ОШИБКА:  столбец "d" не существует (символ 76)
2020-03-31 08:13:36.177 GMT [10596] ОПЕРАТОР:  SELECT 
		*
	FROM 
		public.test_results tr left outer join public.tests t on d = t.id
2020-03-31 08:13:39.657 GMT [10596] ОШИБКА:  ошибка синтаксиса (примерное положение: "test_results") (символ 73)
2020-03-31 08:13:39.657 GMT [10596] ОПЕРАТОР:  SELECT 
		*
	FROM 
		public.test_results tr left outer join public.tests t test_results.test_id = t.id
2020-03-31 08:13:40.046 GMT [10596] ОШИБКА:  ошибка синтаксиса (примерное положение: "test_results") (символ 73)
2020-03-31 08:13:40.046 GMT [10596] ОПЕРАТОР:  SELECT 
		*
	FROM 
		public.test_results tr left outer join public.tests t test_results.test_id = t.id
2020-03-31 08:15:41.301 GMT [10596] ОШИБКА:  ошибка синтаксиса (примерное положение: "outer") (символ 42)
2020-03-31 08:15:41.301 GMT [10596] ОПЕРАТОР:  SELECT 
		*
	FROM 
		public.test_results tr outer join public.tests t on t.id = tr.test_id
2020-03-31 08:15:44.836 GMT [10596] ОШИБКА:  ошибка синтаксиса (примерное положение: "left") (символ 1)
2020-03-31 08:15:44.836 GMT [10596] ОПЕРАТОР:  left 
2020-03-31 08:15:45.307 GMT [10596] ОШИБКА:  ошибка синтаксиса (примерное положение: "left") (символ 1)
2020-03-31 08:15:45.307 GMT [10596] ОПЕРАТОР:  left 
2020-03-31 08:15:45.766 GMT [10596] ОШИБКА:  ошибка синтаксиса (примерное положение: "left") (символ 1)
2020-03-31 08:15:45.766 GMT [10596] ОПЕРАТОР:  left 
2020-03-31 08:18:39.361 GMT [10596] ОШИБКА:  аргумент конструкции AND должен иметь тип boolean, а не bigint (символ 76)
2020-03-31 08:18:39.361 GMT [10596] ОПЕРАТОР:  SELECT 
		*
	FROM 
		public.test_results tr FULL OUTER JOIN public.tests t on t.id and tr.test_id
2020-03-31 08:18:43.944 GMT [10596] ОШИБКА:  FULL JOIN поддерживается только с условиями, допускающими соединение слиянием или хеш-соединение
2020-03-31 08:18:43.944 GMT [10596] ОПЕРАТОР:  SELECT 
		*
	FROM 
		public.test_results tr FULL OUTER JOIN public.tests t on t.id != tr.test_id
2020-03-31 08:18:44.702 GMT [10596] ОШИБКА:  FULL JOIN поддерживается только с условиями, допускающими соединение слиянием или хеш-соединение
2020-03-31 08:18:44.702 GMT [10596] ОПЕРАТОР:  SELECT 
		*
	FROM 
		public.test_results tr FULL OUTER JOIN public.tests t on t.id != tr.test_id
2020-03-31 08:24:26.038 GMT [10596] ОШИБКА:  ошибка синтаксиса (примерное положение: "RIGHT") (символ 1)
2020-03-31 08:24:26.038 GMT [10596] ОПЕРАТОР:  RIGHT OUTER 
2020-03-31 08:25:44.745 GMT [10596] ОШИБКА:  ошибка синтаксиса (примерное положение: "uter") (символ 1)
2020-03-31 08:25:44.745 GMT [10596] ОПЕРАТОР:  uter 
2020-03-31 08:27:10.764 GMT [10596] ОШИБКА:  ошибка синтаксиса (примерное положение: "left") (символ 2)
2020-03-31 08:27:10.764 GMT [10596] ОПЕРАТОР:  	left join public.tests_in_categories tc on tc.test_id = t.id
		join public.test_categories_for_users cfu on cfu.category_id = tc.category_id
	
2020-03-31 08:27:11.494 GMT [10596] ОШИБКА:  ошибка синтаксиса (примерное положение: "left") (символ 2)
2020-03-31 08:27:11.494 GMT [10596] ОПЕРАТОР:  	left join public.tests_in_categories tc on tc.test_id = t.id
		join public.test_categories_for_users cfu on cfu.category_id = tc.category_id
	
2020-03-31 08:27:11.794 GMT [10596] ОШИБКА:  ошибка синтаксиса (примерное положение: "left") (символ 2)
2020-03-31 08:27:11.794 GMT [10596] ОПЕРАТОР:  	left join public.tests_in_categories tc on tc.test_id = t.id
		join public.test_categories_for_users cfu on cfu.category_id = tc.category_id
	
2020-03-31 08:28:24.340 GMT [10596] ОШИБКА:  ошибка синтаксиса (примерное положение: "join") (символ 2)
2020-03-31 08:28:24.340 GMT [10596] ОПЕРАТОР:  	join public.test_categories_for_users cfu on cfu.category_id = tc.category_id
2020-03-31 08:28:25.625 GMT [10596] ОШИБКА:  ошибка синтаксиса (примерное положение: "join") (символ 2)
2020-03-31 08:28:25.625 GMT [10596] ОПЕРАТОР:  	join public.test_categories_for_users cfu on cfu.category_id = tc.category_id
2020-03-31 08:28:25.972 GMT [10596] ОШИБКА:  ошибка синтаксиса (примерное положение: "join") (символ 2)
2020-03-31 08:28:25.972 GMT [10596] ОПЕРАТОР:  	join public.test_categories_for_users cfu on cfu.category_id = tc.category_id
2020-03-31 08:28:26.153 GMT [10596] ОШИБКА:  ошибка синтаксиса (примерное положение: "join") (символ 2)
2020-03-31 08:28:26.153 GMT [10596] ОПЕРАТОР:  	join public.test_categories_for_users cfu on cfu.category_id = tc.category_id
2020-03-31 08:28:26.325 GMT [10596] ОШИБКА:  ошибка синтаксиса (примерное положение: "join") (символ 2)
2020-03-31 08:28:26.325 GMT [10596] ОПЕРАТОР:  	join public.test_categories_for_users cfu on cfu.category_id = tc.category_id
2020-03-31 08:28:26.506 GMT [10596] ОШИБКА:  ошибка синтаксиса (примерное положение: "join") (символ 2)
2020-03-31 08:28:26.506 GMT [10596] ОПЕРАТОР:  	join public.test_categories_for_users cfu on cfu.category_id = tc.category_id
2020-03-31 08:28:26.687 GMT [10596] ОШИБКА:  ошибка синтаксиса (примерное положение: "join") (символ 2)
2020-03-31 08:28:26.687 GMT [10596] ОПЕРАТОР:  	join public.test_categories_for_users cfu on cfu.category_id = tc.category_id
2020-03-31 08:28:27.159 GMT [10596] ОШИБКА:  ошибка синтаксиса (примерное положение: "join") (символ 2)
2020-03-31 08:28:27.159 GMT [10596] ОПЕРАТОР:  	join public.test_categories_for_users cfu on cfu.category_id = tc.category_id
2020-03-31 08:28:27.389 GMT [10596] ОШИБКА:  ошибка синтаксиса (примерное положение: "join") (символ 2)
2020-03-31 08:28:27.389 GMT [10596] ОПЕРАТОР:  	join public.test_categories_for_users cfu on cfu.category_id = tc.category_id
2020-03-31 08:28:27.583 GMT [10596] ОШИБКА:  ошибка синтаксиса (примерное положение: "join") (символ 2)
2020-03-31 08:28:27.583 GMT [10596] ОПЕРАТОР:  	join public.test_categories_for_users cfu on cfu.category_id = tc.category_id
2020-03-31 08:28:27.826 GMT [10596] ОШИБКА:  ошибка синтаксиса (примерное положение: "join") (символ 2)
2020-03-31 08:28:27.826 GMT [10596] ОПЕРАТОР:  	join public.test_categories_for_users cfu on cfu.category_id = tc.category_id
2020-03-31 08:28:28.868 GMT [10596] ОШИБКА:  ошибка синтаксиса (примерное положение: "join") (символ 2)
2020-03-31 08:28:28.868 GMT [10596] ОПЕРАТОР:  	join public.test_categories_for_users cfu on cfu.category_id = tc.category_id
2020-03-31 08:28:29.923 GMT [10596] ОШИБКА:  ошибка синтаксиса (примерное положение: "join") (символ 2)
2020-03-31 08:28:29.923 GMT [10596] ОПЕРАТОР:  	join public.test_categories_for_users cfu on cfu.category_id = tc.category_id
2020-03-31 08:28:30.981 GMT [10596] ОШИБКА:  ошибка синтаксиса (примерное положение: "join") (символ 2)
2020-03-31 08:28:30.981 GMT [10596] ОПЕРАТОР:  	join public.test_categories_for_users cfu on cfu.category_id = tc.category_id
2020-03-31 08:28:31.388 GMT [10596] ОШИБКА:  ошибка синтаксиса (примерное положение: "join") (символ 2)
2020-03-31 08:28:31.388 GMT [10596] ОПЕРАТОР:  	join public.test_categories_for_users cfu on cfu.category_id = tc.category_id
2020-03-31 08:28:31.979 GMT [10596] ОШИБКА:  ошибка синтаксиса (примерное положение: "join") (символ 2)
2020-03-31 08:28:31.979 GMT [10596] ОПЕРАТОР:  	join public.test_categories_for_users cfu on cfu.category_id = tc.category_id
2020-03-31 08:28:33.827 GMT [10596] ОШИБКА:  ошибка синтаксиса (примерное положение: "join") (символ 2)
2020-03-31 08:28:33.827 GMT [10596] ОПЕРАТОР:  	join public.test_categories_for_users cfu on cfu.category_id = tc.category_id
2020-03-31 08:31:45.337 GMT [6768] ОШИБКА:  ошибка синтаксиса в конце (символ 237)
2020-03-31 08:31:45.337 GMT [6768] ОПЕРАТОР:  SELECT 
		*
	FROM 
		public.tests t 
		join public.tests_in_categories tc on tc.test_id = t.id
		join public.test_categories_for_users cfu on cfu.category_id = tc.category_id
		left join public.test_results tr on tr.test_id = t.id
	WHERE
		
		
		
2020-03-31 08:31:46.893 GMT [6768] ОШИБКА:  ошибка синтаксиса в конце (символ 237)
2020-03-31 08:31:46.893 GMT [6768] ОПЕРАТОР:  SELECT 
		*
	FROM 
		public.tests t 
		join public.tests_in_categories tc on tc.test_id = t.id
		join public.test_categories_for_users cfu on cfu.category_id = tc.category_id
		left join public.test_results tr on tr.test_id = t.id
	WHERE
		
		
		
2020-03-31 08:31:47.122 GMT [6768] ОШИБКА:  ошибка синтаксиса в конце (символ 237)
2020-03-31 08:31:47.122 GMT [6768] ОПЕРАТОР:  SELECT 
		*
	FROM 
		public.tests t 
		join public.tests_in_categories tc on tc.test_id = t.id
		join public.test_categories_for_users cfu on cfu.category_id = tc.category_id
		left join public.test_results tr on tr.test_id = t.id
	WHERE
		
		
		
2020-03-31 08:31:47.316 GMT [6768] ОШИБКА:  ошибка синтаксиса в конце (символ 237)
2020-03-31 08:31:47.316 GMT [6768] ОПЕРАТОР:  SELECT 
		*
	FROM 
		public.tests t 
		join public.tests_in_categories tc on tc.test_id = t.id
		join public.test_categories_for_users cfu on cfu.category_id = tc.category_id
		left join public.test_results tr on tr.test_id = t.id
	WHERE
		
		
		
2020-03-31 08:31:47.511 GMT [6768] ОШИБКА:  ошибка синтаксиса в конце (символ 237)
2020-03-31 08:31:47.511 GMT [6768] ОПЕРАТОР:  SELECT 
		*
	FROM 
		public.tests t 
		join public.tests_in_categories tc on tc.test_id = t.id
		join public.test_categories_for_users cfu on cfu.category_id = tc.category_id
		left join public.test_results tr on tr.test_id = t.id
	WHERE
		
		
		
2020-03-31 08:31:47.705 GMT [6768] ОШИБКА:  ошибка синтаксиса в конце (символ 237)
2020-03-31 08:31:47.705 GMT [6768] ОПЕРАТОР:  SELECT 
		*
	FROM 
		public.tests t 
		join public.tests_in_categories tc on tc.test_id = t.id
		join public.test_categories_for_users cfu on cfu.category_id = tc.category_id
		left join public.test_results tr on tr.test_id = t.id
	WHERE
		
		
		
2020-03-31 08:31:48.102 GMT [6768] ОШИБКА:  ошибка синтаксиса в конце (символ 237)
2020-03-31 08:31:48.102 GMT [6768] ОПЕРАТОР:  SELECT 
		*
	FROM 
		public.tests t 
		join public.tests_in_categories tc on tc.test_id = t.id
		join public.test_categories_for_users cfu on cfu.category_id = tc.category_id
		left join public.test_results tr on tr.test_id = t.id
	WHERE
		
		
		
2020-03-31 08:31:48.964 GMT [6768] ОШИБКА:  ошибка синтаксиса в конце (символ 237)
2020-03-31 08:31:48.964 GMT [6768] ОПЕРАТОР:  SELECT 
		*
	FROM 
		public.tests t 
		join public.tests_in_categories tc on tc.test_id = t.id
		join public.test_categories_for_users cfu on cfu.category_id = tc.category_id
		left join public.test_results tr on tr.test_id = t.id
	WHERE
		
		
		
2020-03-31 08:31:49.163 GMT [6768] ОШИБКА:  ошибка синтаксиса в конце (символ 237)
2020-03-31 08:31:49.163 GMT [6768] ОПЕРАТОР:  SELECT 
		*
	FROM 
		public.tests t 
		join public.tests_in_categories tc on tc.test_id = t.id
		join public.test_categories_for_users cfu on cfu.category_id = tc.category_id
		left join public.test_results tr on tr.test_id = t.id
	WHERE
		
		
		
2020-03-31 08:31:51.046 GMT [6768] ОШИБКА:  ошибка синтаксиса в конце (символ 231)
2020-03-31 08:31:51.046 GMT [6768] ОПЕРАТОР:  SELECT 
		*
	FROM 
		public.tests t 
		join public.tests_in_categories tc on tc.test_id = t.id
		join public.test_categories_for_users cfu on cfu.category_id = tc.category_id
		left join public.test_results tr on tr.test_id = t.id
	WHERE
2020-03-31 08:31:51.393 GMT [6768] ОШИБКА:  ошибка синтаксиса в конце (символ 231)
2020-03-31 08:31:51.393 GMT [6768] ОПЕРАТОР:  SELECT 
		*
	FROM 
		public.tests t 
		join public.tests_in_categories tc on tc.test_id = t.id
